"SKU","Product","Package ID","Category","Tags","Strain","Vendor","Room","Available","Unit price (Inventory)","Cost","External package ID","Testing status","Testing status text","Is finished in METRC","THC","THCA","THC-D9","CBD","CBDA","CBN","Inventory date","Expiration date","Packaging date","Date of manufacture","Unit","Master category","Type","Flower equiv","Alternate description","Is cannabis","Is coupon","Is additive","Is available online","Is POS available","Is Retired","Is on sale","Taxable","Brand","Online title","Online Description","Image URL","External category","Net weight","Gross weight","Instructions","Allergens","Ingredients","Days supply","Product size","Package NDC","Allocated quantity","Quantity (including allocated)","SubRoom name","Harvest date","Producer","On hold","Last audited date","Status","Batch","Calculated THC (mg)","Current price","Price (Catalog)","Location price (Catalog)","Available for"
M00000912911,King City Gardens | Cara Cara | Flower | 2.83g | Hybrid,1A4070100005C31000010530,Flower,,Hybrid,FW Green Investments LLC,Quarantine,58,42,21,1A4070100005C31000010530,TestPassed,,false,23.70 %,,,,,,8/30/2024,4/3/2025,9/2/2024,8/31/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,King City Gardens,,,,,,0,,,,1,,M00000912911,,58,,,,false,,,1A4070100005C31000010530,670.7,42,42,,All enabled customer types
M00000941405,King City Gardens | Ginger Mintz | Flower | 2.83g | Hybrid,1A4070100005C31000010531,Flower,,Hybrid,FW Green Investments LLC,Sales Floor,49,42,21,1A4070100005C31000010531,TestPassed,,false,24.70 %,,,,,,8/30/2024,5/9/2025,1/9/2025,8/31/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,King City Gardens,,,,,,0,,,,1,,M00000941405,,49,,,,false,,,1A4070100005C31000010531,699,42,42,,All enabled customer types
M00000812601,King City Gardens | Power Lime | Flower | 2.83g | Hybrid,1A4070100005C31000010532,Flower,,Hybrid,FW Green Investments LLC,Quarantine,54,39,19.5,1A4070100005C31000010532,TestPassed,,false,21.20 %,,,,,,8/30/2024,4/3/2025,1/9/2025,8/31/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,King City Gardens,,,,,,0,,,,1,,M00000812601,,54,,,,false,,,1A4070100005C31000010532,600,39,39,,All enabled customer types
M00000937705,King City Gardens | 43 Angles | Flower | 2.83g | Indica,1A4070100005C31000010533,Flower,,Indica,FW Green Investments LLC,Sales Floor,55,39,19.5,1A4070100005C31000010533,TestPassed,,,21.60 %,,,,,,8/30/2024,5/9/2025,9/2/2024,8/31/2024,qty,Flower,Qty,,,Yes,No,false,Yes,Yes,No,false,Yes,King City Gardens,,,,,,,,,,1,,M00000937705,,55,,,,false,,,1A4070100005C31000010533,611.3,39,39,,All enabled customer types
M00000964702,King City Gardens | Cherry Mintz | Flower | 2.83g | Sativa,1A4070100005C31000010534,Flower,,Sativa,FW Green Investments LLC,Sales Floor,27,39,19.5,1A4070100005C31000010534,TestPassed,,false,21.60 %,,,,,,8/30/2024,5/13/2025,9/2/2024,8/31/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,King City Gardens,,,,,,0,,,,1,,M00000964702,,27,,,,false,,,1A4070100005C31000010534,611.3,39,39,,All enabled customer types
M00000937702,King City Gardens | Truffle T | Flower | 2.83g | Sativa,1A4070100005C31000010535,Flower,,Sativa,FW Green Investments LLC,Sales Floor,19,42,21,1A4070100005C31000010535,TestPassed,,false,23.50 %,,,,,,8/30/2024,5/9/2025,9/2/2024,8/31/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,King City Gardens,,,,,,0,,,,1,,M00000937702,,19,,,,false,,,1A4070100005C31000010535,665.1,42,42,,All enabled customer types
M00001016004,Neighborgoods | Apples & Bananas | Flower | 2.83g | Indica,1A4070100006D61000000776,Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Sales Floor,40,32,16,1A4070100006D61000000776,TestPassed,,false,23.50 %,,,,,,9/24/2024,7/29/2025,9/27/2024,9/24/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,1,,M00001016004,,40,,,,false,,,1A4070100006D61000000776,665.1,32,32,,All enabled customer types
M00001003712,Neighborgoods | Baby Yo Duh | Flower | 2.83g | Indica,1A4070100006D61000000777,Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Sales Floor,43,32,16,1A4070100006D61000000777,TestPassed,,false,23.60 %,,,,,,9/24/2024,7/3/2025,9/27/2024,9/24/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,1,,M00001003712,,43,,,,false,,,1A4070100006D61000000777,667.9,32,32,,All enabled customer types
M00001016113,Neighborgoods | Lemon Cherry Gelato | Flower | 2.83g | Indica,1A4070100006D61000000781,Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Sales Floor,22,32,16,1A4070100006D61000000781,TestPassed,,false,24.60 %,,,,,,9/24/2024,7/18/2025,9/27/2024,9/24/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,1,,M00001016113,,22,,,,false,,,1A4070100006D61000000781,696.2,32,32,,All enabled customer types
M00001009624,Neighborgoods | Lemon Pastries | Flower | 2.83g | Indica,1A4070100006D61000000783,Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Sales Floor,15,32,16,1A4070100006D61000000783,TestPassed,,false,26.20 %,,,,,,9/24/2024,7/17/2025,9/27/2024,9/24/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,1,,M00001009624,,15,,,,false,,,1A4070100006D61000000783,741.5,32,32,,All enabled customer types
M00001041407,Neighborgoods | Apples & Bananas | Flower | 28.3g | Indica,1A4070100006D61000003614,Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Sales Floor,12,270,135,1A4070100006D61000003614,TestPassed,,false,24.60 %,,,,,,10/29/2024,9/4/2025,10/29/2024,10/29/2024,qty,Flower,Qty,28.3g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,10,,M00001041407,,12,,,,false,,,1A4070100006D61000003614,6961.8,270,270,,All enabled customer types
M00001003714,Neighborgoods | Blue Zushi | Flower | 2.83g | Hybrid,1A4070100006D61000003615,Flower,,Hybrid,"Cannamed Therapeutics Processing, LLC",Sales Floor,39,32,16,1A4070100006D61000003615,TestPassed,,false,22.40 %,,,,,,10/29/2024,7/1/2025,10/29/2024,10/29/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,1,,M00001003714,,39,,,,false,,,1A4070100006D61000003615,633.9,32,32,,All enabled customer types
M00001020603,Neighborgoods | Sundae Driver | Flower | 2.83g | Hybrid,1A4070100006D61000003622,Flower,,Hybrid,"Cannamed Therapeutics Processing, LLC",Sales Floor,36,32,16,1A4070100006D61000003622,TestPassed,,false,22.60 %,,,,,,10/29/2024,8/6/2025,10/29/2024,10/29/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,1,,M00001020603,,36,,,,false,,,1A4070100006D61000003622,639.6,32,32,,All enabled customer types
M00001063913,Neighborgoods | Lemon Pastries | Flower | 28.3g | Indica,1A4070100006D61000004911,Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Sales Floor,2,198,99,1A4070100006D61000004911,TestPassed,,false,23.20 %,,,,,,12/12/2024,10/7/2025,12/12/2024,12/12/2024,qty,Flower,Qty,28.3g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,10,,M00001063913,,2,,,,false,,,1A4070100006D61000004911,6565.6,198,198,,All enabled customer types
M00001128212,Neighborgoods | Black Amber | Flower | 28.3g | Hybrid,1A4070100006D61000006113,Flower,,Hybrid,"Cannamed Therapeutics Processing, LLC",Sales Floor,22,198,99,1A4070100006D61000006113,TestPassed,,false,26.30 %,,,0.10 %,,,2/24/2025,12/5/2025,2/26/2025,2/25/2025,qty,Flower,Qty,28.3g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,10,,M00001128212,,22,,,,false,,,1A4070100006D61000006113,7442.9,198,198,,All enabled customer types
M00001041403,Neighborgoods | Blue Zushi | Flower | 28.3g | Hybrid,1A4070100006D61000006115,Flower,,Hybrid,"Cannamed Therapeutics Processing, LLC",Sales Floor,26,198,99,1A4070100006D61000006115,TestPassed,,false,24.00 %,,,0.10 %,,,2/24/2025,12/12/2025,2/26/2025,2/25/2025,qty,Flower,Qty,28.3g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,10,,M00001041403,,26,,,,false,,,1A4070100006D61000006115,6792,198,198,,All enabled customer types
M00001128602,Neighborgoods | Lemon Cherry Gelato | Flower | 2.83g | Indica,1A4070100006D61000006120,Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Backstock,50,20,10,1A4070100006D61000006120,TestPassed,,false,20.20 %,,,0.10 %,,,2/24/2025,12/5/2025,2/26/2025,2/25/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,1,,M00001128602,,50,,,,false,,,1A4070100006D61000006120,571.7,20,20,,All enabled customer types
M00001143215,Neighborgoods | RS11 | Flower | 28.3g | Hybrid,1A4070100006D61000006122,Flower,,Hybrid,"Cannamed Therapeutics Processing, LLC",Sales Floor,28,198,99,1A4070100006D61000006122,TestPassed,,false,26.20 %,,,0.00 %,,,2/24/2025,11/5/2025,2/26/2025,2/25/2025,qty,Flower,Qty,28.3g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,10,,M00001143215,,28,,,,false,,,1A4070100006D61000006122,7414.6,198,198,,All enabled customer types
M00001009615,Neighborgoods | RS11 | Small Bud Flower | 5.66g | Hybrid,1A4070100006D61000006123,Small Bud Flower,,Hybrid,"Cannamed Therapeutics Processing, LLC",Sales Floor,9,38,19,1A4070100006D61000006123,TestPassed,,false,26.30 %,,,0.00 %,,,2/24/2025,10/1/2025,2/26/2025,2/25/2025,qty,Flower,Qty,5.66g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,2,,M00001009615,,9,,,,false,,,1A4070100006D61000006123,1488.6,38,38,,All enabled customer types
M00001020405,Neighborgoods | Sundae Driver | Small Bud Flower | 5.66g | Hybrid,1A4070100006D61000006124,Small Bud Flower,,Hybrid,"Cannamed Therapeutics Processing, LLC",Sales Floor,50,38,19,1A4070100006D61000006124,TestPassed,,false,20.80 %,,,0.00 %,,,2/24/2025,8/6/2025,2/26/2025,2/25/2025,qty,Flower,Qty,5.66g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,2,,M00001020405,,50,,,,false,,,1A4070100006D61000006124,1177.3,38,38,,All enabled customer types
M00001041402,Neighborgoods | Trop Nana | Flower | 28.3g | Sativa,1A4070100006D61000006126,Flower,,Sativa,"Cannamed Therapeutics Processing, LLC",Sales Floor,20,198,99,1A4070100006D61000006126,TestPassed,,false,27.30 %,,,0.10 %,,,2/24/2025,12/19/2025,2/26/2025,2/25/2025,qty,Flower,Qty,28.3g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,10,,M00001041402,,20,,,,false,,,1A4070100006D61000006126,7725.9,198,198,,All enabled customer types
M00001072709,Neighborgoods | VC #7 | Small Bud Flower | 5.66g | Indica,1A4070100006D61000006127,Small Bud Flower,,Indica,"Cannamed Therapeutics Processing, LLC",Sales Floor,6,38,19,1A4070100006D61000006127,TestPassed,,false,21.60 %,,,0.00 %,,,2/24/2025,11/5/2025,2/26/2025,2/25/2025,qty,Flower,Qty,5.66g,,Yes,No,false,Yes,Yes,No,false,Yes,Neighborgoods,,,,,,0,,,,2,,M00001072709,,6,,,,false,,,1A4070100006D61000006127,1222.6,38,38,,All enabled customer types
M00000908105,Farkas Farms | Animal Tree | Flower | 2.83g | Hybrid,1A4070300000515000000048,Flower,,Hybrid,"Farkas Farms, LLC",Sales Floor,85,32,16,1A4070300000515000000048,TestPassed,,false,24.90 %,,,,,,9/23/2024,6/10/2025,9/23/2024,9/23/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000908105,,85,,,,false,,,1A4070300000515000000048,704.7,32,32,,All enabled customer types
M00000994704,Farkas Farms | Astro Grape | Flower | 2.83g | Hybrid,1A4070300000515000000049,Flower,,Hybrid,"Farkas Farms, LLC",Backstock,100,30,15,1A4070300000515000000049,TestPassed,,false,20.90 %,,,,,,9/23/2024,7/22/2025,9/23/2024,9/23/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000994704,,100,,,,false,,,1A4070300000515000000049,591.5,30,30,,All enabled customer types
M00000492801,Farkas Farms | GMO Legend | Flower | 2.83g | Indica,1A4070300000515000000051,Flower,,Indica,"Farkas Farms, LLC",Backstock,100,34,17,1A4070300000515000000051,TestPassed,,false,26.10 %,,,,,,9/23/2024,6/10/2025,9/23/2024,9/23/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000492801,,100,,,,false,,,1A4070300000515000000051,738.6,34,34,,All enabled customer types
M00000908001,Farkas Farms | Jenny Kush | Flower | 2.83g | Hybrid,1A4070300000515000000052,Flower,,Hybrid,"Farkas Farms, LLC",Backstock,100,34,17,1A4070300000515000000052,TestPassed,,false,27.90 %,,,,,,9/23/2024,5/13/2025,9/23/2024,9/23/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000908001,,100,,,,false,,,1A4070300000515000000052,789.6,34,34,,All enabled customer types
M00000350901,Farkas Farms | Lemon Cookie | Flower | 2.83g | Hybrid,1A4070300000515000000054,Flower,,Hybrid,"Farkas Farms, LLC",Sales Floor,39,34,17,1A4070300000515000000054,TestPassed,,false,27.20 %,,,0.08 %,,,9/23/2024,6/10/2025,9/23/2024,9/23/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000350901,,39,,,,false,,,1A4070300000515000000054,769.8,34,34,,All enabled customer types
M00000994505,Farkas Farms | Sidekick | Flower | 2.83g | Hybrid,1A4070300000515000000058,Flower,,Hybrid,"Farkas Farms, LLC",Sales Floor,12,36,18,1A4070300000515000000058,TestPassed,,false,30.90 %,,,,,,9/23/2024,7/8/2025,9/23/2024,9/23/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000994505,,12,,,,false,,,1A4070300000515000000058,874.5,32.4,32.4,,All enabled customer types
M00000994704,Farkas Farms | Astro Grape | Flower | 2.83g | Hybrid,1A4070300000515000000167,Flower,,Hybrid,"Farkas Farms, LLC",Backstock,100,27,13.5,1A4070300000515000000167,TestPassed,,false,20.90 %,,,,,,10/7/2024,7/22/2025,10/11/2024,10/7/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000994704,,100,,,,false,,,1A4070300000515000000167,591.5,30,30,,All enabled customer types
M00000492801,Farkas Farms | GMO Legend | Flower | 2.83g | Indica,1A4070300000515000000170,Flower,,Indica,"Farkas Farms, LLC",Backstock,100,30.6,15.3,1A4070300000515000000170,TestPassed,,false,26.10 %,,,,,,10/7/2024,6/10/2025,10/11/2024,10/7/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000492801,,100,,,,false,,,1A4070300000515000000170,738.6,34,34,,All enabled customer types
M00000350901,Farkas Farms | Lemon Cookie | Flower | 2.83g | Hybrid,1A4070300000515000000172,Flower,,Hybrid,"Farkas Farms, LLC",Backstock,100,32.4,16.2,1A4070300000515000000172,TestPassed,,false,27.20 %,,,0.08 %,,,10/7/2024,6/10/2025,10/11/2024,10/7/2024,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00000350901,,100,,,,false,,,1A4070300000515000000172,769.8,34,34,,All enabled customer types
M00001118402,Farkas Farms | Gelatomo | Flower | 2.83g | Hybrid,1A4070300000515000002453,Flower,,Hybrid,"Farkas Farms, LLC",Sales Floor,46,34,17,1A4070300000515000002453,TestPassed,,false,29.90 %,,,0.00 %,,,1/22/2025,11/11/2025,1/23/2025,1/22/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00001118402,,46,,,,false,,,1A4070300000515000002453,846.2,34,34,,All enabled customer types
M00001015801,Farkas Farms | Rainbow OG  | Flower | 2.83g | Hybrid,1A4070300000515000002464,Flower,,Hybrid,"Farkas Farms, LLC",Sales Floor,28,25,12.5,1A4070300000515000002464,TestPassed,,false,26.80 %,,,,,,1/22/2025,7/22/2025,2/26/2025,1/22/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Farkas Farms,,,,,,0,,,,1,,M00001015801,,28,,,,false,,,1A4070300000515000002464,758.4,30.6,30.6,,All enabled customer types
M00000661903,Ancient Roots | Lemon Kush #2 | Flower | 14.15g | Indica,1A4070300000579000000166,Flower,,Indica,Ancient Roots,Backstock,40,120,60,1A4070300000579000000166,TestPassed,,false,20.90 %,,,0.00 %,,,2/18/2025,1/2/2026,2/18/2025,2/18/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,Ancient Roots,,,,,,0,,,,5,,M00000661903,,40,,,,false,,,1A4070300000579000000166,2957.4,120,120,,All enabled customer types
M00000905205,Ancient Roots | SFV OG | Flower | 2.83g | Indica,1A4070300000579000000167,Flower,,Indica,Ancient Roots,Sales Floor,76,32,16,1A4070300000579000000167,TestPassed,,false,21.60 %,,,0.00 %,,,2/18/2025,11/26/2025,2/18/2025,2/18/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Ancient Roots,,,,,,0,,,,1,,M00000905205,,76,,,,false,,,1A4070300000579000000167,611.3,32,32,,All enabled customer types
M00001110704,Ancient Roots | White Truffle Cheese #7 | Flower | 2.83g | Indica,1A4070300000579000000168,Flower,,Indica,Ancient Roots,Sales Floor,31,32,16,1A4070300000579000000168,TestPassed,,false,22.70 %,,,0.00 %,,,2/18/2025,11/15/2025,2/18/2025,2/18/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Ancient Roots,,,,,,0,,,,1,,M00001110704,,31,,,,false,,,1A4070300000579000000168,642.4,32,32,,All enabled customer types
M00001047502,The Standard | Purple Octane | Flower | 2.83g | Indica,1A40703000005DD000003013,Flower,,Indica,"Standard Wellness Company, LLC",Sales Floor,36,34,17,1A40703000005DD000003013,TestPassed,,false,26.25 %,,,,,,1/20/2025,7/31/2025,1/21/2025,1/20/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,1,,M00001047502,,36,,,,false,,,1A40703000005DD000003013,742.9,34,34,,All enabled customer types
M00001062403,The Standard | Rainbow Zushi | Flower | 2.83g | Hybrid,1A40703000005DD000003014,Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,7,30,15,1A40703000005DD000003014,TestPassed,,false,20.45 %,,,,,,1/20/2025,9/13/2025,1/21/2025,1/20/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,1,,M00001062403,,7,,,,false,,,1A40703000005DD000003014,578.7,30,30,,All enabled customer types
M00001088519,The Standard | Glitter Bomb | Small Bud Flower | 14.15g | Indica,1A40703000005DD000003016,Small Bud Flower,,Indica,"Standard Wellness Company, LLC",Sales Floor,7,135,67.5,1A40703000005DD000003016,TestPassed,,false,26.03 %,,,,,,1/20/2025,7/30/2025,1/21/2025,1/20/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,5,,M00001088519,,7,,,,false,,,1A40703000005DD000003016,3683.2,135,135,,All enabled customer types
M00001116605,The Standard | Blue Zushi | Small Bud Flower | 28.3g | Hybrid,1A40703000005DD000003018,Small Bud Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,9,200,100,1A40703000005DD000003018,TestPassed,,false,17.42 %,,,,,,1/20/2025,7/10/2025,1/21/2025,1/20/2025,qty,Flower,Qty,28.3g,,Yes,No,false,Yes,Yes,No,false,Yes,The Solid,,,,,,0,,,,10,,M00001116605,,9,,,,false,,,1A40703000005DD000003018,4929.9,200,200,,All enabled customer types
M00000813706,The Standard | Voodoo Fritters | Flower | 2.83g | Sativa,1A40703000005DD000003021,Flower,,Sativa,"Standard Wellness Company, LLC",Sales Floor,24,34,17,1A40703000005DD000003021,TestPassed,,false,26.06 %,,,,,,1/20/2025,5/28/2025,1/21/2025,1/20/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,1,,M00000813706,,24,,,,false,,,1A40703000005DD000003021,737.5,34,34,,All enabled customer types
M00000813707,The Standard | Voodoo Fritters | Small Bud Flower | 14.15g | Sativa,1A40703000005DD000003022,Small Bud Flower,,Sativa,"Standard Wellness Company, LLC",Sales Floor,9,135,67.5,1A40703000005DD000003022,TestPassed,,false,26.06 %,,,,,,1/20/2025,5/28/2025,1/21/2025,1/20/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,5,,M00000813707,,9,,,,false,,,1A40703000005DD000003022,3687.5,135,135,,All enabled customer types
M00000977906,The Standard | Citrus Cookies Kush | Flower | 2.83g | Indica,1A40703000005DD000003027,Flower,,Indica,"Standard Wellness Company, LLC",Sales Floor,18,34,17,1A40703000005DD000003027,TestPassed,,false,26.26 %,,,,,,1/20/2025,5/28/2025,1/21/2025,1/20/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,1,,M00000977906,,18,,,,false,,,1A40703000005DD000003027,743.2,34,34,,All enabled customer types
M00000984818,The Standard | Glitter Bomb | Small Bud Flower | 5.66g | Indica,1A40703000005DD000003028,Small Bud Flower,,Indica,"Standard Wellness Company, LLC",Sales Floor,32,72,36,1A40703000005DD000003028,TestPassed,,false,25.47 %,,,,,,1/20/2025,7/10/2025,1/21/2025,1/20/2025,qty,Flower,Qty,5.66g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,2,,M00000984818,,32,,,,false,,,1A40703000005DD000003028,1441.6,72,72,,All enabled customer types
M00001044401,The Standard | Animal Tsunami | Small Bud Flower | 14.15g | Indica,1A40703000005DD000003032,Small Bud Flower,,Indica,"Standard Wellness Company, LLC",Sales Floor,23,135,67.5,1A40703000005DD000003032,TestPassed,,false,23.34 %,,,,,,1/20/2025,7/19/2025,1/21/2025,1/20/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,5,,M00001044401,,23,,,,false,,,1A40703000005DD000003032,3302.6,135,135,,All enabled customer types
M00001076210,Black Sheep | Humboldt OG | Small Bud Flower | 14.15g | Hybrid,1A40703000005DD000005134,Small Bud Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,29,120,60,1A40703000005DD000005134,TestPassed,,,21.21 %,,,0.00 %,,,2/13/2025,8/22/2025,2/14/2025,2/13/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,Black Sheep,,,,,,,,,,5,,M00001076210,,29,,,,false,,,1A40703000005DD000005134,3001.2,120,120,,All enabled customer types
M00001076213,Black Sheep | Caramel Cake | Small Bud Flower | 14.15g | Hybrid,1A40703000005DD000005135,Small Bud Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,22,120,60,1A40703000005DD000005135,TestPassed,,,22.53 %,,,0.00 %,,,2/13/2025,6/6/2025,2/14/2025,2/13/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,Black Sheep,,,,,,,,,,5,,M00001076213,,22,,,,false,,,1A40703000005DD000005135,3188,120,120,,All enabled customer types
M00001093016,Black Sheep | Caramel Cake | Flower | 2.83g | Hybrid,1A40703000005DD000005136,Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,19,30,15,1A40703000005DD000005136,TestPassed,,,26.52 %,,,0.00 %,,,2/13/2025,8/9/2025,2/14/2025,2/13/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Black Sheep,,,,,,,,,,1,,M00001093016,,19,,,,false,,,1A40703000005DD000005136,750.5,30,30,,All enabled customer types
M00001116707,Black Sheep | Runtz RMX | Flower | 2.83g | Hybrid,1A40703000005DD000005137,Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,17,30,15,1A40703000005DD000005137,TestPassed,,,26.40 %,,,0.00 %,,,2/13/2025,10/28/2025,2/14/2025,2/13/2025,qty,Flower,Qty,2.83g,,Yes,No,false,Yes,Yes,No,false,Yes,Black Sheep,,,,,,,,,,1,,M00001116707,,17,,,,false,,,1A40703000005DD000005137,747.1,30,30,,All enabled customer types
M00001116708,Black Sheep | Runtz RMX | Small Bud Flower | 14.15g | Hybrid,1A40703000005DD000005138,Small Bud Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,15,120,60,1A40703000005DD000005138,TestPassed,,,25.70 %,,,0.00 %,,,2/13/2025,6/6/2025,2/14/2025,2/13/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,Black Sheep,,,,,,,,,,5,,M00001116708,,15,,,,false,,,1A40703000005DD000005138,3636.6,120,120,,All enabled customer types
M00001132305,Black Sheep | Humboldt OG | Small Bud Flower | 14.15g | Hybrid,1A40703000005DD000005139,Small Bud Flower,,Hybrid,"Standard Wellness Company, LLC",Backstock,30,120,60,1A40703000005DD000005139,TestPassed,,,,,,,,,2/13/2025,10/28/2025,2/13/2025,2/13/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,Black Sheep,,,,,,,,,,5,,M00001132305,,30,,,,false,,,1A40703000005DD000005139,3312.5,120,120,,All enabled customer types
M00001139111,Black Sheep | Sour OG Chem | Small Bud Flower | 14.15g | Hybrid,1A40703000005DD000005140,Small Bud Flower,,Hybrid,"Standard Wellness Company, LLC",Sales Floor,3,120,60,1A40703000005DD000005140,TestPassed,,,25.61 %,,,0.00 %,,,2/13/2025,12/3/2025,2/14/2025,2/13/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,Black Sheep,,,,,,,,,,5,,M00001139111,,3,,,,false,,,1A40703000005DD000005140,3623.8,120,120,,All enabled customer types
M00001034803,The Standard | Citrus Cookies Kush | Flower | 14.15g | Indica,1A40703000005DD000005155,Flower,,Indica,"Standard Wellness Company, LLC",Sales Floor,21,135,67.5,1A40703000005DD000005155,TestPassed,,false,26.34 %,,,0.00 %,,,2/13/2025,5/28/2025,2/14/2025,2/13/2025,qty,Flower,Qty,14.15g,,Yes,No,false,Yes,Yes,No,false,Yes,The Standard,,,,,,0,,,,5,,M00001034803,,21,,,,false,,,1A40703000005DD000005155,3727.1,135,135,,All enabled customer types
